地名,日期,经度,纬度,2米气温(°C),天气代码(),降雨量(mm),100米风速(m/s)
"湖南省, 中国",2023/10/31 7:00,111.2178802,27.38137054,15,Sunny,0,0.5
"湖南省, 中国",2023/10/31 8:00,111.2178802,27.38137054,15.15,Sunny,0,0.81
"湖南省, 中国",2023/10/31 9:00,111.2178802,27.38137054,16.95,Sunny,0,0.81
"湖南省, 中国",2023/10/31 10:00,111.2178802,27.38137054,18.56,Sunny,0,0.57
"湖南省, 中国",2023/10/31 11:00,111.2178802,27.38137054,19.95,Sunny,0,0.76
"湖南省, 中国",2023/10/31 12:00,111.2178802,27.38137054,21,Sunny,0,1.3
"湖南省, 中国",2023/10/31 13:00,111.2178802,27.38137054,21.6,Sunny,0,1.55
"湖南省, 中国",2023/10/31 14:00,111.2178802,27.38137054,21.85,Sunny,0,1.39
"湖南省, 中国",2023/10/31 15:00,111.2178802,27.38137054,21.9,Sunny,0,0.94
"湖南省, 中国",2023/10/31 16:00,111.2178802,27.38137054,21.6,Sunny,0,0.71
"湖南省, 中国",2023/10/31 17:00,111.2178802,27.38137054,20.06,Sunny,0,1.61
"湖南省, 中国",2023/10/31 18:00,111.2178802,27.38137054,16.65,Sunny,0,1.6
"湖南省, 中国",2023/10/31 19:00,111.2178802,27.38137054,15.75,Sunny,0,1.58
"湖南省, 中国",2023/10/31 20:00,111.2178802,27.38137054,15.35,Sunny,0,1.12
"湖南省, 中国",2023/10/31 21:00,111.2178802,27.38137054,15.56,Sunny,0,0.73
"湖南省, 中国",2023/10/31 22:00,111.2178802,27.38137054,15.06,Sunny,0,0.71
"湖南省, 中国",2023/10/31 23:00,111.2178802,27.38137054,15.35,Sunny,0,0.92
"湖南省, 中国",2023/11/1 0:00,111.2178802,27.38137054,,,,
